"","recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb"
"4827","M2",33,"Spectrogram 1",1,162.992029759,163.980579659,31.9,247,0.9885,-54.15,12.15,"1_PwurS_S4","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",26.1992026063374,42.4034912294576
"4828","M2",34,"Spectrogram 1",1,165.449673559,166.354091559,31.9,207.2,0.9044,-54.05,12.9,"1_PwurS_S5","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",26.7797637107344,41.9793954142416
"4829","M2",35,"Spectrogram 1",1,170.119,170.351349352,0,8000,0.2323,-28.61,17.3,"2_Phaser1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",46.6797874519516,69.9578963198689
"4830","M2",36,"Spectrogram 1",1,173.160664249,175.188440415,0,8000,2.0278,-28.33,18.92,"2_Upsweep1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",50.4179307816563,69.9578963198689
"4831","M2",37,"Spectrogram 1",1,177.152848576,179.294320689,0,8000,2.1415,-28.38,19.35,"2_Downsweep1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",49.7357108891726,69.9578963198689
"4832","M2",38,"Spectrogram 1",1,182.180043659,184.250065159,0,8000,2.07,-28.25,18.96,"2_Upsweep2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",51.4551134818609,69.9578963198689
"4833","M2",39,"Spectrogram 1",1,186.132874169,188.245141009,0,8000,2.1123,-28.34,19.44,"2_Downsweep2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",50.4766645620875,69.9578963198689
"4834","M2",40,"Spectrogram 1",1,191.138946579,193.230090749,0,8000,2.0911,-28.2,18.88,"2_Upsweep3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",51.5472883691691,69.9578963198689
"4835","M2",41,"Spectrogram 1",1,195.173376239,197.285643079,0,8000,2.1123,-28.22,19.34,"2_Downsweep3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",51.614546196192,69.9578963198689
"4836","M2",42,"Spectrogram 1",1,199.176121899,199.429593919,0,8000,0.2535,-27.97,17.98,"2_Phaser2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",53.0097001111756,69.9578963198689
"4837","M2",43,"Spectrogram 1",1,208.505218779,212.993901599,580,1080.8,4.4887,-36.37,23.72,"2_Hfunstart","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",61.526921549456,42.8929074115341
"4838","M2",44,"Spectrogram 1",1,223.901931729,225.437338949,143.4,470.1,1.5354,-56.59,10.17,"2_Pmor_start","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",22.2418330383227,41.2243706966927
"4839","M2",45,"Spectrogram 1",1,226.462701289,227.493317089,159.3,709.1,1.0306,-48.84,12.32,"2_Pmor_P1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",42.4145982469122,44.2889729473352
"4840","M2",46,"Spectrogram 1",1,213.038519279,219.835279029,580,1526.5,6.7968,-38.09,22.29,"2_Hfuntrill","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",59.236770568904,44.7754168719674
"4841","M2",47,"Spectrogram 1",1,228.737806709,229.511179809,326.7,756.9,0.7734,-40.36,18,"2_Pmor_P2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",55.7744135470649,43.486007265
"4842","M2",48,"Spectrogram 1",1,230.864582729,231.846171669,294.8,669.3,0.9816,-46.27,12.27,"2_Pmor_P3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",48.2439802528355,42.9087255725368
"4843","M2",49,"Spectrogram 1",1,233.392917869,234.210908649,318.7,693.2,0.818,-44.11,14.76,"2_Pmor_P4","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",49.8544590754285,42.941000493093
"4844","M2",50,"Spectrogram 1",1,235.908821669,236.711939889,278.9,605.5,0.8031,-49.82,13.59,"2_Pmor_P5","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",41.298506162884,41.7268990473905
"4845","M2",51,"Spectrogram 1",1,238.704862879,239.567471339,294.8,701.1,0.8626,-44.51,15.44,"2_Pmor_P6","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",49.2708669931858,43.2613530950672
"4846","M2",52,"Spectrogram 1",1,241.508773909,242.624215879,255,669.3,1.1154,-50.43,11.89,"2_Pmor_P7","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",40.8581098092211,43.2614971467002
"4847","M2",53,"Spectrogram 1",1,244.572521189,245.896178999,159.3,390.4,1.3237,-58.42,10.09,"2_Pmor_P8","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",24.7424048032474,39.3036619816958
"4848","M2",54,"Spectrogram 1",1,248.124782179,249.463312549,127.5,398.4,1.3385,-58.05,9.84,"2_Pmor_P9","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",14.9378316558138,40.4117415742131
"4849","M2",55,"Spectrogram 1",1,251.641002369,253.187748569,127.5,398.4,1.5467,-57.98,10.4,"2_Pmor_P10","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",15.8891218931325,40.4117415742131
"4850","M2",56,"Spectrogram 1",1,275.452321659,282.645599259,589.6,1381.6,7.1933,-40.44,15.98,"2_Halbstart","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",56.1474953781221,44.1513861639295
"4851","M2",57,"Spectrogram 1",1,282.813863059,287.483183659,748.9,1593.5,4.6693,-37.03,20.8,"2_Halbpeak","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",60.2362730031372,43.6289304703004
"4852","M2",58,"Spectrogram 1",1,287.870441759,290.878157259,358.5,900.3,3.0077,-41.83,12.53,"2_Halbend","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",54.7143749126059,44.217100265633
"4853","M2",59,"Spectrogram 1",1,293.59308468,294.43440368,661.334,980.034,0.8413,-40.06,18.45,"2_PwurP_P1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",57.6792571422692,40.6558660870407
"4854","M2",60,"Spectrogram 1",1,295.535343418,296.313563518,605.247,1043.447,0.7782,-38.36,19.44,"2_PwurP_P2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",59.1444347074636,42.243641763702
"4855","M2",61,"Spectrogram 1",1,297.44326508,298.09528738,609.87,1024.17,0.652,-38.59,19.07,"2_PwurP_P3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",59.121839121212,41.98964260214
"4856","M2",62,"Spectrogram 1",1,299.148585914,299.947839014,786.238,1096.938,0.7993,-45.8,18,"2_PwurP_P4","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",50.0717283886465,40.0353331702569
"4857","M2",63,"Spectrogram 1",1,301.170035257,302.011354357,736.526,1007.426,0.8413,-42.15,21.15,"2_PwurP_P5","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",55.1008806790921,39.7333266848463
"4858","M2",64,"Spectrogram 1",1,305.036389459,305.919774359,23.9,255,0.8834,-54.12,13.37,"2_PwurS_S1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",22.2116993807464,43.1023949292142
"4859","M2",65,"Spectrogram 1",1,307.581379459,308.359599559,47.8,247,0.7782,-56.53,10.63,"2_PwurS_S2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",26.4874974454231,41.1772664026902
"4860","M2",66,"Spectrogram 1",1,309.916039759,310.904589559,39.8,239,0.9885,-55.71,12.29,"2_PwurS_S3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",22.8918103682372,41.8241069745385
"4861","M2",67,"Spectrogram 1",1,312.461029759,313.449579659,31.9,247,0.9885,-54.06,12.14,"2_PwurS_S4","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",24.7271538567609,42.4034912294576
"4862","M2",68,"Spectrogram 1",1,314.918673559,315.823091559,31.9,207.2,0.9044,-54.23,14.11,"2_PwurS_S5","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",24.6225832071151,41.9793954142416
"4863","M2",69,"Spectrogram 1",1,319.55,319.782349352,0,8000,0.2323,-28.81,17.87,"3_Phaser1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",37.3683722149006,69.9578963198689
"4864","M2",70,"Spectrogram 1",1,322.591664249,324.619440415,0,8000,2.0278,-28.21,18.67,"3_Upsweep1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",51.3363278398949,69.9578963198689
"4865","M2",71,"Spectrogram 1",1,326.583848576,328.725320689,0,8000,2.1415,-28.33,19.63,"3_Downsweep1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",50.0893821934963,69.9578963198689
"4866","M2",72,"Spectrogram 1",1,331.611043659,333.681065159,0,8000,2.07,-28.19,19.3,"3_Upsweep2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",51.7788016439248,69.9578963198689
"4867","M2",73,"Spectrogram 1",1,335.563874169,337.676141009,0,8000,2.1123,-28.33,19.09,"3_Downsweep2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",50.0265118095746,69.9578963198689
"4868","M2",74,"Spectrogram 1",1,340.569946579,342.661090749,0,8000,2.0911,-28.57,18.7,"3_Upsweep3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",46.9181259266294,69.9578963198689
"4869","M2",75,"Spectrogram 1",1,344.604376239,346.716643079,0,8000,2.1123,-28.39,19.38,"3_Downsweep3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",48.7102140508741,69.9578963198689
"4870","M2",76,"Spectrogram 1",1,348.607121899,348.860593919,0,8000,0.2535,-28.7,16.8,"3_Phaser2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",43.6764405656431,69.9578963198689
"4871","M2",77,"Spectrogram 1",1,357.936218779,362.424901599,580,1080.8,4.4887,-36.68,23.96,"3_Hfunstart","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",61.1363354638835,42.8929074115341
"4872","M2",78,"Spectrogram 1",1,373.332931729,374.868338949,143.4,470.1,1.5354,-56.97,9.58,"3_Pmor_start","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",15.5005870574677,41.2243706966927
"4873","M2",79,"Spectrogram 1",1,375.893701289,376.924317089,159.3,709.1,1.0306,-49.42,11.16,"3_Pmor_P1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",41.1235189080196,44.2889729473352
"4874","M2",80,"Spectrogram 1",1,362.469519279,369.266279029,580,1526.5,6.7968,-38.02,22.39,"3_Hfuntrill","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",59.3609924647484,44.7754168719674
"4875","M2",81,"Spectrogram 1",1,378.168806709,378.942179809,326.7,756.9,0.7734,-40.54,17.98,"3_Pmor_P2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",55.5823078201054,43.486007265
"4876","M2",82,"Spectrogram 1",1,380.295582729,381.277171669,294.8,669.3,0.9816,-46.78,13.08,"3_Pmor_P3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",47.6364636082523,42.9087255725368
"4877","M2",83,"Spectrogram 1",1,382.823917869,383.641908649,318.7,693.2,0.818,-44.07,16.17,"3_Pmor_P4","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",49.8890767777984,42.941000493093
"4878","M2",84,"Spectrogram 1",1,385.339821669,386.142939889,278.9,605.5,0.8031,-50.31,13.7,"3_Pmor_P5","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",40.2712217403939,41.7268990473905
"4879","M2",85,"Spectrogram 1",1,388.135862879,388.998471339,294.8,701.1,0.8626,-44.36,15.42,"3_Pmor_P6","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",49.5073171595471,43.2613530950672
"4880","M2",86,"Spectrogram 1",1,390.939773909,392.055215879,255,669.3,1.1154,-51.04,11.75,"3_Pmor_P7","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",39.7402236872067,43.2614971467002
"4881","M2",87,"Spectrogram 1",1,394.003521189,395.327178999,159.3,390.4,1.3237,-58.17,10.71,"3_Pmor_P8","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",21.3525231655912,39.3036619816958
"4882","M2",88,"Spectrogram 1",1,397.555782179,398.894312549,127.5,398.4,1.3385,-57.95,10.39,"3_Pmor_P9","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",19.4225965657551,40.4117415742131
"4883","M2",89,"Spectrogram 1",1,401.072002369,402.618748569,127.5,398.4,1.5467,-57.85,10.99,"3_Pmor_P10","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",15.3658906167205,40.4117415742131
"4884","M2",90,"Spectrogram 1",1,424.883321659,432.076599259,589.6,1381.6,7.1933,-40.29,16.12,"3_Halbstart","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",56.1925072671853,44.1513861639295
"4885","M2",91,"Spectrogram 1",1,432.244863059,436.914183659,748.9,1593.5,4.6693,-37.45,19.87,"3_Halbpeak","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",59.833814901168,43.6289304703004
"4886","M2",92,"Spectrogram 1",1,437.301441759,440.309157259,358.5,900.3,3.0077,-41.8,12.45,"3_Halbend","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",54.7846167769788,44.217100265633
"4887","M2",93,"Spectrogram 1",1,443.02408468,443.86540368,661.334,980.034,0.8413,-40.53,17.02,"3_PwurP_P1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",57.117031969517,40.6558660870407
"4888","M2",94,"Spectrogram 1",1,444.966343418,445.744563518,605.247,1043.447,0.7782,-38.65,18.25,"3_PwurP_P2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",58.8434750037618,42.243641763702
"4889","M2",95,"Spectrogram 1",1,446.87426508,447.52628738,609.87,1024.17,0.652,-38.87,19.98,"3_PwurP_P3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",58.9910012912781,41.98964260214
"4890","M2",96,"Spectrogram 1",1,448.579585914,449.378839014,786.238,1096.938,0.7993,-46.23,16.62,"3_PwurP_P4","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",49.5607289605495,40.0353331702569
"4891","M2",97,"Spectrogram 1",1,450.601035257,451.442354357,736.526,1007.426,0.8413,-42.23,22.14,"3_PwurP_P5","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",54.9967335007874,39.7333266848463
"4892","M2",98,"Spectrogram 1",1,454.467389459,455.350774359,23.9,255,0.8834,-53.68,12.94,"3_PwurS_S1","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",30.1722614353452,43.1023949292142
"4893","M2",99,"Spectrogram 1",1,457.012379459,457.790599559,47.8,247,0.7782,-56.94,11.42,"3_PwurS_S2","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",21.528148352411,41.1772664026902
"4894","M2",100,"Spectrogram 1",1,459.347039759,460.335589559,39.8,239,0.9885,-55.12,11.77,"3_PwurS_S3","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",28.2985857794997,41.8241069745385
"4895","M2",101,"Spectrogram 1",1,461.892029759,462.880579659,31.9,247,0.9885,-53.77,12.68,"3_PwurS_S4","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",24.1287028862631,42.4034912294576
"4896","M2",102,"Spectrogram 1",1,464.349673559,465.254091559,31.9,207.2,0.9044,-54.55,12.31,"3_PwurS_S5","M2_20190824_160008",116.97133898735,4.74361295811832,"20190824","1600",23.2601979545064,41.9793954142416
"7957","M3",1,"Spectrogram 1",1,21.15,21.382349352,0,8000,0.2323,-24.89,20.4,"1_Phaser1","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",57.8438994252159,72.6732664771325
"7958","M3",2,"Spectrogram 1",1,24.191664249,26.219440415,0,8000,2.0278,-24.66,21.46,"1_Upsweep1","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",59.645702707256,72.6732664771325
"7959","M3",3,"Spectrogram 1",1,28.183848576,30.325320689,0,8000,2.1415,-24.72,22.02,"1_Downsweep1","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",59.1313852732497,72.6732664771325
"7960","M3",4,"Spectrogram 1",1,33.211043659,35.281065159,0,8000,2.07,-24.81,21.17,"1_Upsweep2","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",58.533032072935,72.6732664771325
"7961","M3",5,"Spectrogram 1",1,37.163874169,39.276141009,0,8000,2.1123,-24.97,21.67,"1_Downsweep2","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",57.9336457646679,72.6732664771325
"7962","M3",6,"Spectrogram 1",1,42.169946579,44.261090749,0,8000,2.0911,-24.84,21.31,"1_Upsweep3","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",58.6618545263958,72.6732664771325
"7963","M3",7,"Spectrogram 1",1,46.204376239,48.316643079,0,8000,2.1123,-24.73,21.93,"1_Downsweep3","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",59.0269071597526,72.6732664771325
"7964","M3",8,"Spectrogram 1",1,50.207121899,50.460593919,0,8000,0.2535,-24.41,20.41,"1_Phaser2","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",60.814748678632,72.6732664771325
"7965","M3",9,"Spectrogram 1",1,59.536218779,64.024901599,580,1080.8,4.4887,-44.02,19.07,"1_Hfunstart","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",52.2176945156384,42.8844201862501
"7966","M3",10,"Spectrogram 1",1,74.932931729,76.468338949,143.4,470.1,1.5354,-54.79,10.02,"1_Pmor_start","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",20.3476119089911,43.6239060784371
"7967","M3",11,"Spectrogram 1",1,77.493701289,78.524317089,159.3,709.1,1.0306,-49,11.64,"1_Pmor_P1","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",40.6953705022816,45.7290075668935
"7968","M3",12,"Spectrogram 1",1,64.069519279,70.866279029,580,1526.5,6.7968,-41.03,19.84,"1_Hfuntrill","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",55.591675602184,45.0624003990744
"7969","M3",13,"Spectrogram 1",1,79.768806709,80.542179809,326.7,756.9,0.7734,-45.23,16.31,"1_Pmor_P2","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",49.2341154820265,44.3166899834779
"7970","M3",14,"Spectrogram 1",1,81.895582729,82.877171669,294.8,669.3,0.9816,-47.06,12.78,"1_Pmor_P3","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",46.5312808495129,44.0929765090181
"7971","M3",15,"Spectrogram 1",1,84.423917869,85.241908649,318.7,693.2,0.818,-47.11,14.36,"1_Pmor_P4","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",45.5045489510649,43.8768832202229
"7972","M3",16,"Spectrogram 1",1,86.939821669,87.742939889,278.9,605.5,0.8031,-50.15,10.68,"1_Pmor_P5","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",38.0426436564587,43.8098735404982
"7973","M3",17,"Spectrogram 1",1,89.735862879,90.598471339,294.8,701.1,0.8626,-46.76,13.74,"1_Pmor_P6","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",45.3491410580915,44.3383399161823
"7974","M3",18,"Spectrogram 1",1,92.539773909,93.655215879,255,669.3,1.1154,-52.25,10.97,"1_Pmor_P7","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",33.4717371107643,44.7017772518006
"7975","M3",19,"Spectrogram 1",1,95.603521189,96.927178999,159.3,390.4,1.3237,-56.26,11,"1_Pmor_P8","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",21.2628578404435,41.8382541058097
"7976","M3",20,"Spectrogram 1",1,99.155782179,100.494312549,127.5,398.4,1.3385,-55.53,10.03,"1_Pmor_P9","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",21.4450245411394,42.46152342599
"7977","M3",21,"Spectrogram 1",1,102.672002369,104.218748569,127.5,398.4,1.5467,-55.96,10.73,"1_Pmor_P10","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",21.7886383227498,42.46152342599
"7978","M3",22,"Spectrogram 1",1,126.483321659,133.676599259,589.6,1381.6,7.1933,-43.97,13.9,"1_Halbstart","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",51.680164761839,44.3688205378487
"7979","M3",23,"Spectrogram 1",1,133.844863059,138.514183659,748.9,1593.5,4.6693,-39.09,18.53,"1_Halbpeak","M3_20190824_160008",116.971133965999,4.74398796446621,"20190824","1600",57.520567281291,44.0688020897771
